id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
3752,Gary,,CC,606164891.0,,2023-12-07,BASICO,598.0,East Theresa,,ACTIVO,
3753,David,Cummings,CC,713424888.0,1987-07-17,2023-03-05,ELITE,510.0,Lake Alyssamouth,Hawaii,ACTIVO,OFICINA
3754,Elizabeth,Martin,CC,586062978.0,1973-03-02,2023-09-03,PREMIUM,643.0,Kyleville,Texas,ACTIVO,APP
3755,Darrell,Decker,CE,941304949.0,2009-03-15,2023-01-18,ELITE,759.0,Debrachester,Alabama,ACTIVO,OFICINA
3756,Hunter,Duran,CC,610246838.0,1993-05-15,2023-02-03,,850.0,Aprilberg,Michigan,INACTIVO,APP
3757,Joseph,Williams,CC,806857741.0,,2023-11-08,ESTANDAR,674.0,Sheilaside,,INACTIVO,OFICINA
3758,Michelle,Hogan,CE,795361977.0,2003-07-31,2023-11-19,PREMIUM,579.0,Port Sharon,Oklahoma,,OFICINA
3759,Thomas,Moss,CC,,,2023-06-30,PREMIUM,573.0,East Mark,Vermont,INACTIVO,
3760,Lisa,Young,CC,890483854.0,1995-01-06,2023-12-13,ESTANDAR,746.0,East Daniel,Tennessee,ACTIVO,APP
3761,Jaime,Gilmore,CC,398190359.0,2006-03-06,2023-07-13,ESTANDAR,,Ericmouth,Indiana,INACTIVO,APP
3762,Antonio,Sanders,CE,226928589.0,2003-01-20,2023-07-11,PREMIUM,712.0,North Eduardo,Maryland,INACTIVO,OFICINA
3763,Michael,Ellison,CC,768220223.0,1998-01-16,2023-03-08,BASICO,679.0,Whitetown,Illinois,INACTIVO,WEB
3764,Jonathan,Schmidt,CE,196418799.0,1978-12-30,2023-07-28,PREMIUM,668.0,Gonzalezberg,Connecticut,ACTIVO,WEB
3765,Mary,Mills,CC,614365126.0,1996-01-27,2023-06-16,PREMIUM,493.0,South Charles,Texas,ACTIVO,OFICINA
3766,Nicholas,Lucas,CC,529006179.0,1975-06-27,2023-09-03,PREMIUM,614.0,East Robin,West Virginia,ACTIVO,OFICINA
3767,Melody,Lee,CE,237151089.0,1997-04-28,2023-09-02,BASICO,504.0,,Oregon,ACTIVO,APP
3768,Brandon,,CC,939282455.0,1998-07-31,2023-06-15,ESTANDAR,591.0,South Ashleyfort,New York,ACTIVO,APP
3769,Thomas,Contreras,CC,248227738.0,2008-12-14,2023-10-23,ESTANDAR,741.0,North Charles,,ACTIVO,APP
3770,,Rowe,CE,424091044.0,1980-01-21,2023-07-30,ESTANDAR,773.0,Matthewstad,West Virginia,INACTIVO,WEB
3771,Frank,Mora,CE,302126309.0,1990-06-03,2023-05-13,BASICO,671.0,Erikastad,Kansas,INACTIVO,OFICINA
3772,Sue,Lee,CE,340528093.0,1979-07-12,2023-07-16,BASICO,592.0,South Patrick,Indiana,ACTIVO,OFICINA
3773,Robert,Bowers,CE,823902554.0,2010-10-05,2023-12-13,ESTANDAR,808.0,Port Nicholeshire,Utah,ACTIVO,WEB
3774,Craig,Reed,CE,584346814.0,1970-02-21,2023-02-18,ELITE,591.0,Byrdstad,North Carolina,INACTIVO,APP
3775,Elizabeth,Rowe,CC,251916750.0,1975-11-30,2023-03-05,ELITE,536.0,New Kelly,New Hampshire,INACTIVO,APP
3776,Richard,Franklin,CE,799661593.0,1982-01-08,2023-04-22,ESTANDAR,719.0,North Aaron,Arizona,INACTIVO,APP
3777,Ashley,Harper,CC,826385728.0,2014-01-10,2023-12-22,ELITE,695.0,,,ACTIVO,APP
3778,Sally,Smith,CC,368064631.0,1975-10-14,2023-07-04,ELITE,595.0,Kellyshire,Oregon,ACTIVO,WEB
3779,Andrea,Kelley,CC,411169539.0,2004-11-30,2023-04-14,ESTANDAR,660.0,,Arkansas,INACTIVO,APP
3780,Jesse,Hansen,CE,544081308.0,2009-12-15,2023-08-01,ESTANDAR,694.0,Mullenfurt,Michigan,INACTIVO,APP
3781,Lisa,Hooper,CE,916996088.0,2011-12-31,2023-01-05,BASICO,670.0,,Georgia,INACTIVO,WEB
3782,Alexandra,Clements,CC,805836800.0,1973-09-16,2023-04-29,ELITE,695.0,Craigfurt,Wyoming,INACTIVO,APP
3783,Erica,Bean,CE,457382890.0,1985-05-22,2023-12-10,ELITE,599.0,New Courtney,Nebraska,INACTIVO,
3784,Shannon,Allen,CE,165648945.0,1980-04-12,2023-09-06,ESTANDAR,702.0,,Alabama,INACTIVO,APP
3785,Jose,Avila,CE,870549613.0,2015-06-07,2023-06-16,PREMIUM,651.0,,Illinois,INACTIVO,OFICINA
3786,Shawn,Lopez,CE,761223381.0,2014-04-07,2023-08-30,ESTANDAR,602.0,Port Michael,Louisiana,ACTIVO,APP
3787,Jason,Williams,CC,651571850.0,1970-08-26,2023-10-07,BASICO,625.0,Jenniferville,Iowa,ACTIVO,OFICINA
3788,Timothy,Goodwin,,403494217.0,1993-05-07,2023-12-29,,640.0,West Stacy,Indiana,INACTIVO,WEB
3789,Nicholas,Arnold,CE,722534842.0,1992-02-10,2023-08-26,PREMIUM,505.0,North Peter,Louisiana,INACTIVO,APP
3790,Richard,Ellison,CC,324790077.0,2019-03-05,2023-11-02,PREMIUM,586.0,Bruceton,Delaware,INACTIVO,APP
3791,Sandra,Phillips,CE,117313104.0,1993-10-18,2023-07-24,BASICO,656.0,Brittanybury,Illinois,INACTIVO,APP
3792,Melissa,Hanson,CE,316927907.0,1996-09-17,2023-11-10,ELITE,514.0,North Allison,Idaho,INACTIVO,OFICINA
3793,Teresa,Howell,CC,288467822.0,1979-09-11,2023-01-01,ESTANDAR,588.0,Lucasville,Mississippi,ACTIVO,APP
3794,Matthew,Love,CC,851520276.0,1995-07-16,2023-06-20,BASICO,850.0,North Wendyborough,West Virginia,INACTIVO,WEB
3795,Dawn,Wade,CC,935285132.0,1998-11-10,2023-06-16,BASICO,537.0,East Kathryntown,Massachusetts,INACTIVO,APP
3796,Edward,Watson,CE,253197832.0,1989-11-14,2023-09-15,,611.0,Lake Craig,Kentucky,INACTIVO,WEB
3797,Michael,Reid,CC,127025546.0,2015-04-08,2023-03-04,PREMIUM,566.0,Mendezland,Maryland,INACTIVO,OFICINA
3798,,Hernandez,CE,425470666.0,2002-02-02,2023-09-29,BASICO,638.0,,Wisconsin,ACTIVO,WEB
3799,Maria,,CC,917819717.0,1974-06-13,2023-02-06,ELITE,568.0,Carlsonburgh,Indiana,ACTIVO,OFICINA
3800,Jessica,Martinez,CC,387764864.0,1990-12-23,2023-01-16,PREMIUM,625.0,Dorisfort,Indiana,ACTIVO,OFICINA
3801,Brendan,Carter,CE,829944693.0,1990-08-13,2023-09-11,BASICO,578.0,Murphystad,South Carolina,ACTIVO,OFICINA
3802,Heather,Long,CE,782010821.0,2007-05-21,2023-12-09,PREMIUM,755.0,Margaretton,Minnesota,ACTIVO,WEB
3803,James,Petersen,CE,101724620.0,1975-10-10,2023-12-12,ESTANDAR,658.0,Jasmineshire,South Carolina,ACTIVO,WEB
3804,,Graham,CE,,1980-10-22,2023-12-02,ESTANDAR,549.0,New Joseborough,Hawaii,ACTIVO,WEB
3805,James,Liu,CE,340050743.0,1991-08-18,2023-01-27,ESTANDAR,734.0,Andrewtown,Minnesota,INACTIVO,APP
3806,Heather,Osborne,CE,440374485.0,2006-08-12,2023-04-21,PREMIUM,554.0,Cookchester,New York,ACTIVO,WEB
3807,Arthur,Hawkins,CE,,1983-06-16,2023-08-21,PREMIUM,493.0,Christensenland,California,ACTIVO,OFICINA
3808,Ryan,Greene,,922441646.0,1988-04-03,,ELITE,649.0,West Franciscoton,Pennsylvania,,WEB
3809,Joseph,Hughes,CC,308575322.0,1976-03-13,2023-04-07,ESTANDAR,840.0,North Melissashire,Nebraska,ACTIVO,OFICINA
3810,Daniel,Hubbard,CE,685130865.0,1980-06-12,2023-09-24,ELITE,467.0,Walkerville,New Hampshire,ACTIVO,WEB
3811,Samantha,Caldwell,CE,950204659.0,1971-08-01,2023-11-22,BASICO,516.0,Matthewsport,Rhode Island,,WEB
3812,Joann,Harrison,CC,,2011-02-24,2023-08-20,BASICO,725.0,Brendafort,California,INACTIVO,OFICINA
3813,,Walker,,550950574.0,2016-01-06,2023-02-17,ESTANDAR,585.0,Rodriguezshire,North Carolina,INACTIVO,WEB
3814,Micheal,Martinez,CC,725536889.0,1977-07-26,2023-12-16,ELITE,711.0,Kimberlybury,Kansas,INACTIVO,APP
3815,Cindy,Murray,CC,403706436.0,2018-03-23,2023-07-29,PREMIUM,566.0,Edwardchester,Ohio,INACTIVO,APP
3816,Victoria,Tucker,CE,641823417.0,2012-11-01,2023-03-17,ELITE,664.0,Michellemouth,Missouri,INACTIVO,OFICINA
3817,Zachary,Phillips,CC,629500447.0,1994-06-29,2023-09-04,BASICO,824.0,Lake Alexis,Delaware,ACTIVO,OFICINA
3818,Kaylee,Griffin,CE,708080097.0,2016-09-27,2023-11-12,ELITE,530.0,Burchfort,Oregon,INACTIVO,OFICINA
3819,Teresa,Lam,CC,733304127.0,2016-11-01,2023-03-09,BASICO,752.0,New Jennifer,Connecticut,ACTIVO,APP
3820,Kristin,Sandoval,CC,200643782.0,2007-12-07,2023-11-09,,717.0,Emilyton,Montana,INACTIVO,OFICINA
3821,Annette,Jacobs,CC,227716265.0,2016-11-25,2023-03-05,ELITE,501.0,Taylorshire,Maryland,INACTIVO,OFICINA
3822,Aaron,Adams,CE,873849647.0,1977-06-05,,PREMIUM,705.0,South Jennifer,Arizona,INACTIVO,
3823,James,Schmidt,CE,408085449.0,2016-10-17,2023-03-21,BASICO,657.0,Cookville,Texas,INACTIVO,OFICINA
3824,Leslie,Hunter,CC,636908273.0,2013-06-01,2023-12-09,ELITE,659.0,,,INACTIVO,WEB
3825,Scott,Kirby,CC,786635856.0,1993-08-14,2023-07-22,BASICO,683.0,Wilsonfurt,New Hampshire,INACTIVO,WEB
3826,Jonathan,Schaefer,CE,321002653.0,2005-10-12,2023-07-01,ESTANDAR,614.0,Port Monicaside,Hawaii,ACTIVO,WEB
3827,Kevin,Wang,CE,879898772.0,2016-03-07,2023-08-02,PREMIUM,,Lake Michael,Utah,INACTIVO,WEB
3828,Frederick,Peters,CC,506116411.0,2010-04-20,2023-04-30,ESTANDAR,674.0,New James,Colorado,INACTIVO,APP
3829,Kevin,Cabrera,CC,158424716.0,1974-03-14,2023-08-29,BASICO,724.0,East Darius,Rhode Island,INACTIVO,WEB
3830,Mason,Day,CE,136012288.0,2015-04-28,,PREMIUM,497.0,Berryborough,Maryland,INACTIVO,WEB
3831,Michael,Lowe,CE,555325934.0,2017-08-26,2023-07-21,ELITE,779.0,,New Mexico,ACTIVO,APP
3832,Christina,,CE,783048736.0,1989-06-03,2023-10-19,ELITE,534.0,New Kimberlyview,Nevada,ACTIVO,APP
3833,Michael,Lewis,CE,401989925.0,2006-01-08,2023-02-23,PREMIUM,726.0,,Louisiana,INACTIVO,APP
3834,Karen,Rowland,CE,316705048.0,2017-03-06,2023-05-25,ESTANDAR,657.0,North Daniel,Texas,INACTIVO,WEB
3835,Matthew,Taylor,CC,330109593.0,2007-09-29,2023-12-22,ESTANDAR,521.0,,Vermont,ACTIVO,OFICINA
3836,Joshua,,CE,549094092.0,2012-09-08,2023-03-27,PREMIUM,702.0,Michaeltown,North Carolina,INACTIVO,OFICINA
3837,Kathryn,Hernandez,CC,703438650.0,2010-03-26,2023-01-22,ELITE,555.0,Stefanieland,,INACTIVO,WEB
3838,Charles,,CE,662658267.0,1979-03-01,2023-11-27,PREMIUM,756.0,East Joyton,Louisiana,INACTIVO,OFICINA
3839,Marcus,Walsh,CC,626345632.0,1980-12-27,2023-10-19,ESTANDAR,578.0,Mooreburgh,Nebraska,ACTIVO,OFICINA
3840,Joseph,,CE,218094180.0,1970-02-01,2023-08-24,BASICO,500.0,Port James,Arizona,ACTIVO,APP
3841,Stephanie,Jackson,CE,,2000-07-18,2023-01-29,ELITE,803.0,Zacharyfort,Idaho,ACTIVO,WEB
3842,Suzanne,Sanchez,CC,421423144.0,1998-03-19,2023-07-02,,668.0,,Ohio,ACTIVO,WEB
3843,Haley,Johnson,CC,,1991-07-27,2023-06-09,BASICO,736.0,South Megan,Wisconsin,INACTIVO,OFICINA
3844,Michelle,Holmes,CE,557896504.0,1986-11-23,2023-01-18,ESTANDAR,564.0,Timothyborough,Montana,ACTIVO,WEB
3845,Krista,Adkins,CE,292765360.0,,2023-02-07,ELITE,460.0,Robertbury,Arkansas,INACTIVO,APP
3846,Stephanie,Gonzalez,CE,863106351.0,1976-05-04,2023-04-11,PREMIUM,817.0,Chelseaville,,ACTIVO,OFICINA
3847,David,Davidson,CE,243912263.0,1970-03-07,2023-10-17,ESTANDAR,649.0,Stewartborough,Rhode Island,ACTIVO,APP
3848,John,Stevens,CE,958259888.0,2004-01-03,2023-06-22,PREMIUM,699.0,Jorgemouth,Utah,INACTIVO,OFICINA
3849,Justin,Schneider,CC,952229550.0,1990-08-17,2023-12-09,PREMIUM,715.0,New Brandon,Delaware,INACTIVO,WEB
3850,Michelle,Mendoza,CC,335474999.0,2008-11-21,2023-03-08,ELITE,,Kellychester,Arizona,ACTIVO,APP
3851,Sara,Allen,CE,497130304.0,2011-12-09,2023-07-10,ESTANDAR,672.0,Ashleystad,Vermont,ACTIVO,APP
3852,Joanna,Mcmahon,CC,490928651.0,2012-04-27,2023-02-12,ESTANDAR,809.0,West Markland,Florida,INACTIVO,APP
3853,Troy,Navarro,CC,434981119.0,2016-06-16,2023-05-03,BASICO,646.0,Krauseport,Florida,ACTIVO,OFICINA
3854,Alicia,Johnson,CC,303608965.0,1984-05-11,2023-10-05,ESTANDAR,744.0,East Lisaton,,ACTIVO,OFICINA
3855,Jessica,Day,CE,555824984.0,1992-04-29,2023-12-09,ESTANDAR,450.0,East Johnville,Indiana,ACTIVO,APP
3856,Cynthia,Brown,,375963328.0,2002-05-15,2023-07-15,ELITE,762.0,Deborahfurt,South Carolina,ACTIVO,APP
3857,Lauren,Dodson,CE,713220608.0,1975-03-08,2023-11-29,BASICO,497.0,Armstrongberg,Washington,INACTIVO,OFICINA
3858,John,Martin,CC,790258591.0,1989-03-20,2023-05-05,ELITE,750.0,North Debbie,Maine,INACTIVO,WEB
3859,Terri,Callahan,CE,476603113.0,1999-01-30,2023-04-06,ESTANDAR,689.0,Collinschester,New Hampshire,ACTIVO,WEB
3860,Andrea,Boyle,CC,726175618.0,1972-08-31,2023-06-06,BASICO,640.0,Bakerborough,Colorado,ACTIVO,APP
3861,Eric,Bryant,CE,780839216.0,1999-08-31,2023-02-09,ELITE,640.0,Carterborough,Maryland,INACTIVO,WEB
3862,Luis,Chung,CE,757933970.0,1988-02-11,2023-12-26,BASICO,624.0,New Jonathanfurt,Ohio,INACTIVO,OFICINA
3863,Michael,Garcia,CC,525426922.0,1981-11-08,2023-06-22,ESTANDAR,567.0,South Kevinview,Connecticut,ACTIVO,WEB
3864,Paul,Moore,CE,590146204.0,1974-01-17,2023-06-22,BASICO,629.0,Port Daniel,Maine,INACTIVO,OFICINA
3865,Matthew,Smith,CE,698660097.0,1990-01-25,2023-04-30,BASICO,850.0,Johnton,South Carolina,ACTIVO,APP
3866,David,Simon,CE,321704008.0,1987-08-24,2023-09-30,BASICO,780.0,New Jeffreychester,Montana,ACTIVO,WEB
3867,Jennifer,Velasquez,CE,654207159.0,2014-11-11,2023-12-24,ESTANDAR,562.0,South Colinchester,Florida,INACTIVO,WEB
3868,Justin,Guerrero,,660139408.0,2001-03-25,2023-12-30,ESTANDAR,676.0,East Curtisside,Mississippi,INACTIVO,OFICINA
3869,Amy,,CE,874453179.0,1988-09-26,2023-12-12,BASICO,659.0,,Tennessee,ACTIVO,OFICINA
3870,Heather,Smith,CE,284362349.0,1986-05-09,2023-11-15,,635.0,East Stephaniechester,New Jersey,ACTIVO,APP
3871,Laura,Hubbard,CE,206107299.0,2011-11-17,2023-09-18,ELITE,549.0,West Ashleyview,Indiana,ACTIVO,APP
3872,Jessica,Sullivan,CC,630601532.0,1983-12-24,2023-10-08,ESTANDAR,694.0,Mauricetown,Texas,ACTIVO,OFICINA
3873,Alexis,Smith,CC,691638288.0,1999-12-06,2023-11-25,PREMIUM,734.0,Ryanstad,Colorado,INACTIVO,OFICINA
3874,Haley,Ruiz,CE,830015280.0,1991-02-02,2023-05-04,ELITE,566.0,New Richardchester,Alabama,INACTIVO,APP
3875,Ronald,Dudley,CE,274314315.0,2008-09-14,2023-10-05,BASICO,845.0,North Derek,Tennessee,,OFICINA
3876,Angela,Montoya,CC,409155259.0,1977-02-12,2023-04-03,PREMIUM,802.0,Port Calebmouth,South Carolina,INACTIVO,WEB
3877,David,Walton,CC,803204243.0,1976-02-14,2023-02-04,ESTANDAR,,North Nicole,Arkansas,ACTIVO,APP
3878,Paul,Dennis,CC,128692913.0,1984-12-26,2023-11-07,ELITE,526.0,West Emily,Wyoming,ACTIVO,WEB
3879,Paul,Morrison,CE,456457090.0,1970-01-19,2023-05-08,PREMIUM,690.0,Edwardsfurt,Montana,INACTIVO,OFICINA
3880,Jeffrey,Conley,CC,304314680.0,1972-05-08,2023-01-20,ESTANDAR,678.0,Lake Jacobshire,,ACTIVO,APP
3881,,Gallegos,CE,268752067.0,1984-09-24,2023-09-18,ESTANDAR,,East Wanda,West Virginia,ACTIVO,APP
3882,Denise,Hart,CE,754525392.0,,2023-06-16,BASICO,,East Deborahland,,INACTIVO,APP
3883,Sandra,Cortez,CC,234061233.0,1990-06-16,2023-11-15,ELITE,632.0,West Kevinmouth,Rhode Island,ACTIVO,OFICINA
3884,Michael,Hancock,CE,750505508.0,1982-12-03,2023-08-24,PREMIUM,850.0,Ginaland,Louisiana,ACTIVO,APP
3885,Tammy,,CE,923985321.0,2005-06-09,2023-02-01,BASICO,690.0,Lake Samantha,West Virginia,ACTIVO,APP
3886,Alexis,White,CE,214224398.0,1983-04-26,2023-08-19,ELITE,620.0,South Mark,Maryland,INACTIVO,APP
3887,Abigail,Rogers,CE,188871328.0,1981-01-21,2023-07-10,PREMIUM,850.0,New Todd,Nebraska,ACTIVO,APP
3888,Gregory,Pittman,CC,328840271.0,1977-10-17,2023-11-26,ESTANDAR,732.0,Jameston,Florida,INACTIVO,OFICINA
3889,Dylan,Savage,CC,160184714.0,1992-01-30,2023-05-25,ESTANDAR,604.0,Lawsonburgh,,INACTIVO,APP
3890,Tony,Villanueva,CE,583541238.0,2001-03-13,2023-04-11,ELITE,658.0,,Alaska,ACTIVO,APP
3891,Sarah,Pearson,CE,123186579.0,1988-02-18,2023-03-20,BASICO,713.0,North James,Illinois,INACTIVO,OFICINA
3892,Emily,Jones,CC,385208805.0,,2023-06-09,PREMIUM,634.0,New Justin,Washington,INACTIVO,APP
3893,Mark,Smith,CE,823723031.0,,2023-09-12,PREMIUM,663.0,Deannahaven,Nevada,ACTIVO,WEB
3894,Amber,Carrillo,CC,268757621.0,1973-03-05,2023-10-06,ESTANDAR,568.0,Williamchester,Indiana,INACTIVO,APP
3895,William,Warren,CE,558816591.0,1982-09-01,2023-07-07,ELITE,481.0,Aliceland,Maryland,ACTIVO,APP
3896,,Lewis,CE,765321053.0,1980-03-11,2023-07-29,BASICO,660.0,Russellfort,Oklahoma,INACTIVO,WEB
3897,Kyle,Mcclure,CC,615060449.0,2001-11-04,2023-08-29,ESTANDAR,664.0,Adrianburgh,Texas,INACTIVO,OFICINA
3898,Brooke,Ward,CC,,2000-11-13,2023-02-25,ESTANDAR,702.0,Lisaville,Vermont,ACTIVO,APP
3899,Gail,Myers,CC,403796311.0,2010-10-06,,BASICO,592.0,Port Melissa,Rhode Island,INACTIVO,WEB
3900,Ashley,Bell,CC,954338647.0,1988-01-16,2023-04-16,PREMIUM,515.0,Perezbury,Illinois,ACTIVO,OFICINA
3901,Amanda,Hudson,CE,605266888.0,2012-05-13,2023-03-10,PREMIUM,553.0,Port Andrew,South Carolina,ACTIVO,OFICINA
3902,Danielle,Pratt,CC,237811856.0,1976-02-22,2023-07-09,ELITE,755.0,Millerport,,INACTIVO,WEB
3903,Rebecca,Brown,CE,562550397.0,1992-05-22,2023-07-11,ESTANDAR,583.0,Fosterland,California,ACTIVO,OFICINA
3904,John,Frost,CC,755717851.0,1974-10-27,2023-10-05,ELITE,605.0,East Micheleland,Vermont,ACTIVO,OFICINA
3905,David,Snow,CC,971304764.0,2014-05-12,2023-02-01,PREMIUM,618.0,Nicoleport,Pennsylvania,INACTIVO,WEB
3906,Clinton,Pitts,CE,992681998.0,1984-11-25,2023-06-24,,,Floydfurt,New Mexico,INACTIVO,OFICINA
3907,Michael,Myers,,392101725.0,2010-12-22,2023-09-15,PREMIUM,580.0,Lake Charleschester,Arkansas,ACTIVO,WEB
3908,Mallory,Hughes,CC,372330546.0,1978-11-11,2023-05-03,,562.0,Danielbury,Arkansas,ACTIVO,OFICINA
3909,Jeffrey,Reyes,CC,932317978.0,2012-09-28,2023-03-26,ESTANDAR,790.0,,Montana,,WEB
3910,Lauren,Santiago,CC,794028348.0,1992-07-19,2023-08-04,PREMIUM,718.0,Elizabethberg,North Dakota,ACTIVO,OFICINA
3911,Frank,Walls,CE,912344538.0,,2023-08-04,,774.0,Rileyport,Kentucky,ACTIVO,WEB
3912,Kathleen,Coleman,CE,520292619.0,1993-10-07,2023-01-14,BASICO,794.0,Danielborough,Rhode Island,ACTIVO,APP
3913,Anita,Franco,CC,,2001-01-18,2023-02-06,ESTANDAR,415.0,Lake Christopherville,Utah,INACTIVO,OFICINA
3914,Samantha,Patton,CC,427101854.0,1995-01-18,2023-01-27,BASICO,684.0,Robinsonborough,Alaska,ACTIVO,WEB
3915,James,Ray,CC,330544543.0,1998-03-21,2023-06-01,ELITE,591.0,East Wendy,,ACTIVO,OFICINA
3916,,Wilson,CE,579425512.0,2017-11-29,2023-03-05,ELITE,761.0,South Teresashire,Ohio,INACTIVO,OFICINA
3917,Nicole,Jacobs,CE,909107450.0,2000-03-02,2023-03-11,PREMIUM,575.0,Barbaraton,New Hampshire,,APP
3918,Cristian,Brown,CE,925430252.0,2000-07-04,2023-06-03,ELITE,544.0,Markbury,New Mexico,INACTIVO,OFICINA
3919,Lisa,Thompson,CE,341577698.0,1996-02-20,2023-09-10,PREMIUM,506.0,New Anthonymouth,Maryland,INACTIVO,OFICINA
3920,Judy,Ortiz,CC,179426740.0,1978-12-21,2023-09-28,ESTANDAR,619.0,Martinmouth,South Dakota,ACTIVO,
3921,Charles,Walter,CC,446640188.0,2016-02-01,2023-01-29,BASICO,741.0,Lake Denise,Georgia,ACTIVO,WEB
3922,Zachary,Kennedy,,539413293.0,2013-10-30,2023-03-15,PREMIUM,675.0,Lake Joseph,Wisconsin,ACTIVO,WEB
3923,Charles,Lee,CE,244241743.0,1981-06-04,2023-10-11,PREMIUM,529.0,Webstermouth,West Virginia,INACTIVO,WEB
3924,,Vargas,CC,313807750.0,2006-02-04,2023-02-28,ESTANDAR,850.0,North Angel,New Mexico,INACTIVO,WEB
3925,Stephen,Christensen,CE,838680579.0,2005-02-22,2023-08-31,,714.0,Camposberg,Connecticut,,WEB
3926,David,Parsons,CE,179457242.0,1994-08-12,2023-11-25,PREMIUM,727.0,Smithport,Delaware,ACTIVO,WEB
3927,Joshua,Welch,CC,937753651.0,2007-08-15,2023-05-29,ELITE,778.0,Triciachester,Kentucky,INACTIVO,APP
3928,,Pineda,CC,762437622.0,2005-11-15,2023-01-10,PREMIUM,485.0,New Heidistad,Oklahoma,INACTIVO,WEB
3929,Tyler,Marsh,CC,244383646.0,2012-01-18,2023-05-12,ELITE,558.0,Wisehaven,Colorado,ACTIVO,APP
3930,Andrea,Mercer,CE,712695754.0,2012-09-30,2023-03-03,PREMIUM,732.0,Patelbury,Utah,INACTIVO,
3931,Donna,Avila,CE,933400943.0,1979-02-09,2023-09-19,BASICO,568.0,East Derek,Montana,INACTIVO,APP
3932,Courtney,Hardy,CC,139006163.0,1971-12-21,2023-08-06,BASICO,622.0,Dillonchester,Wisconsin,INACTIVO,
3933,Thomas,,CC,728256035.0,2019-01-10,2023-08-20,BASICO,,Lake Melissa,Idaho,INACTIVO,APP
3934,Veronica,Rosales,CE,442290357.0,1972-12-05,2023-12-02,PREMIUM,522.0,Lake Sharonhaven,Washington,ACTIVO,APP
3935,,Cervantes,CC,932636725.0,1991-03-21,,ELITE,,Ellisonborough,Colorado,INACTIVO,WEB
3936,Timothy,Murray,CE,,2005-06-01,2023-01-16,ESTANDAR,741.0,Bauerport,South Carolina,INACTIVO,OFICINA
3937,George,Miller,CE,850882832.0,1983-05-20,2023-02-07,ESTANDAR,722.0,Huntmouth,Wisconsin,ACTIVO,OFICINA
3938,Julie,Nguyen,CC,154014444.0,2000-11-06,2023-06-26,ESTANDAR,761.0,Smithside,Minnesota,INACTIVO,OFICINA
3939,Terri,Rivera,CC,650550858.0,1991-10-02,2023-11-17,BASICO,750.0,Biancaton,Illinois,ACTIVO,APP
3940,Jason,Thompson,CC,176340125.0,2013-08-17,2023-03-24,BASICO,690.0,South Brian,Minnesota,ACTIVO,APP
3941,,Walker,CC,627945442.0,2004-11-25,2023-01-17,,,South Erinborough,Idaho,INACTIVO,WEB
3942,Danielle,Lewis,,980256872.0,1998-10-06,2023-06-05,ELITE,675.0,,Washington,INACTIVO,WEB
3943,Robert,Ibarra,CE,613541605.0,2006-10-28,2023-06-21,BASICO,587.0,East Jade,Indiana,INACTIVO,OFICINA
3944,Shelby,Rodriguez,CE,853905780.0,2002-01-10,2023-03-11,ELITE,547.0,New Diana,Washington,ACTIVO,APP
3945,John,Roberts,CC,987522858.0,1981-05-02,2023-03-12,ELITE,,Martinezport,Delaware,INACTIVO,
3946,Theresa,Brock,CE,217392239.0,2011-09-04,2023-09-12,ELITE,617.0,Thomastown,Iowa,INACTIVO,APP
3947,Alyssa,Johnson,CC,918792562.0,1989-05-28,2023-05-11,PREMIUM,584.0,West Kimberlyburgh,Delaware,ACTIVO,OFICINA
3948,,Pollard,CC,343447578.0,1971-09-25,2023-02-18,ESTANDAR,,South Kristin,Ohio,INACTIVO,OFICINA
3949,,Brooks,CC,440682276.0,1976-01-09,2023-01-21,ELITE,670.0,East Tinaport,New Jersey,ACTIVO,APP
3950,Tina,,CC,726031405.0,2009-10-31,2023-11-16,ESTANDAR,680.0,Loriton,New Mexico,ACTIVO,APP
3951,Cindy,,CC,281249648.0,2000-10-25,2023-08-08,ELITE,685.0,West David,,ACTIVO,OFICINA
3952,John,Moody,CC,158056226.0,2016-07-24,2023-07-06,ELITE,769.0,South Bobbyshire,Illinois,INACTIVO,OFICINA
3953,Lisa,Lawrence,CE,796517967.0,1986-08-18,2023-02-01,BASICO,649.0,Candiceberg,Illinois,ACTIVO,WEB
3954,Julie,Young,CC,290959951.0,2015-11-05,2023-07-22,ESTANDAR,750.0,Ronaldville,Nevada,INACTIVO,WEB
3955,Joshua,,CE,823446681.0,1998-11-29,2023-10-03,,701.0,Jordanville,Mississippi,INACTIVO,WEB
3956,Ralph,Vega,CE,426389624.0,2014-01-27,2023-08-30,ESTANDAR,762.0,Port Patricktown,Louisiana,INACTIVO,APP
3957,Joseph,Price,CC,144945123.0,1993-01-01,2023-01-16,BASICO,811.0,Lake Cynthia,New Hampshire,ACTIVO,APP
3958,Amy,Ortiz,CC,867889554.0,2001-12-03,2023-11-12,ELITE,707.0,Saraberg,Ohio,ACTIVO,
3959,Sarah,Berg,CC,856269136.0,1994-12-23,2023-06-22,BASICO,660.0,Murphyshire,Wisconsin,ACTIVO,OFICINA
3960,Sandra,Chen,CE,940845996.0,2008-01-16,2023-05-17,ELITE,659.0,Perkinsland,,,WEB
3961,Christine,Holt,CC,946563989.0,1972-05-27,2023-06-28,BASICO,602.0,Loriland,Michigan,INACTIVO,OFICINA
